Emotions,Path
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-01-01-02-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-01-02-01-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-01-02-02-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-02-01-01-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-02-01-02-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-02-02-01-04.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-03-02-02-02-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-01-01-01-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-01-01-02-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-01-02-01-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-01-02-02-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-02-01-01-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-02-01-02-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-02-02-01-04.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-04-02-02-02-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-01-01-01-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-01-01-02-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-01-02-01-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-01-02-02-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-02-01-01-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-02-01-02-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-02-02-01-04.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-05-02-02-02-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-01-01-01-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-01-01-02-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-01-02-01-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-01-02-02-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-02-01-01-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-02-01-02-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-02-02-01-04.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-06-02-02-02-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-01-01-01-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-01-01-02-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-01-02-01-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-01-02-02-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-02-01-01-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-02-01-02-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-02-02-01-04.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-07-02-02-02-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-01-01-01-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-01-01-02-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-01-02-01-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-01-02-02-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-02-01-01-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-02-01-02-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-02-02-01-04.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_04/03-01-08-02-02-02-04.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-01-01-01-01-05.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-01-01-01-02-05.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-01-01-02-01-05.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-01-01-02-02-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-01-01-01-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-01-01-02-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-01-02-01-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-01-02-02-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-02-01-01-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-02-01-02-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-02-02-01-05.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-02-02-02-02-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-01-01-01-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-01-01-02-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-01-02-01-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-01-02-02-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-02-01-01-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-02-01-02-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-02-02-01-05.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-03-02-02-02-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-01-01-01-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-01-01-02-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-01-02-01-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-01-02-02-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-02-01-01-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-02-01-02-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-02-02-01-05.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-04-02-02-02-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-01-01-01-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-01-01-02-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-01-02-01-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-01-02-02-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-02-01-01-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-02-01-02-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-02-02-01-05.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-05-02-02-02-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-01-01-01-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-01-01-02-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-01-02-01-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-01-02-02-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-02-01-01-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-02-01-02-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-02-02-01-05.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-06-02-02-02-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-01-01-01-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-01-01-02-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-01-02-01-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-01-02-02-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-02-01-01-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-02-01-02-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-02-02-01-05.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-07-02-02-02-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-01-01-01-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-01-01-02-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-01-02-01-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-01-02-02-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-02-01-01-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-02-01-02-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-02-02-01-05.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_05/03-01-08-02-02-02-05.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-01-01-01-01-06.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-01-01-01-02-06.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-01-01-02-01-06.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-01-01-02-02-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-01-01-01-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-01-01-02-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-01-02-01-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-01-02-02-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-02-01-01-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-02-01-02-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-02-02-01-06.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-02-02-02-02-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-01-01-01-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-01-01-02-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-01-02-01-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-01-02-02-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-02-01-01-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-02-01-02-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-02-02-01-06.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-03-02-02-02-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-01-01-01-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-01-01-02-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-01-02-01-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-01-02-02-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-02-01-01-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-02-01-02-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-02-02-01-06.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-04-02-02-02-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-01-01-01-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-01-01-02-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-01-02-01-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-01-02-02-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-02-01-01-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-02-01-02-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-02-02-01-06.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-05-02-02-02-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-01-01-01-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-01-01-02-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-01-02-01-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-01-02-02-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-02-01-01-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-02-01-02-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-02-02-01-06.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-06-02-02-02-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-01-01-01-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-01-01-02-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-01-02-01-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-01-02-02-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-02-01-01-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-02-01-02-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-02-02-01-06.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-07-02-02-02-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-01-01-01-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-01-01-02-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-01-02-01-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-01-02-02-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-02-01-01-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-02-01-02-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-02-02-01-06.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_06/03-01-08-02-02-02-06.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-01-01-01-01-07.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-01-01-01-02-07.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-01-01-02-01-07.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-01-01-02-02-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-01-01-01-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-01-01-02-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-01-02-01-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-01-02-02-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-02-01-01-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-02-01-02-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-02-02-01-07.wav
calm,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-02-02-02-02-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-01-01-01-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-01-01-02-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-01-02-01-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-01-02-02-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-02-01-01-07.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/Ravdess/Actor_07/03-01-03-02-01-02-07.wav
